,D,Jk,Jk2,N,Nair,S,T,Uair:0,Uair:1,Uair:2,cp,dpstar,k,kn,kstar,lambda,muAir,nPartNode1,pAir,pSat,rho,sigma,theta,vpstar,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0,0.00015704,0,0,5.64102e+13,4.5723e+24,1.001,1584.84,0.973502,1.3843e-05,2.0559e-08,16330.7,0,0.432,117.879,0,5.89393e-07,1.04341e-05,1e+24,100000,0,0.00758934,0,0,0,1.30818,0.016984,-0.0007416,10524,0,1
0,0.000157037,0,0,5.47096e+13,4.57237e+24,1.001,1584.82,0.95449,1.39129e-05,1.97869e-08,16330.6,0,0.432,117.877,0,5.89384e-07,1.0434e-05,1e+24,100000,0,0.00758945,0,0,0,1.30818,0.0178332,-0.00077868,10525,0,1
0,0.000157033,0,0,5.29579e+13,4.57244e+24,1.001,1584.79,0.93455,1.391e-05,1.91047e-08,16330.6,0,0.432,117.875,0,5.89374e-07,1.0434e-05,1e+24,100000,0,0.00758957,0,0,0,1.30818,0.0186824,-0.00081576,10526,0,1
0,0.000157029,0,0,5.11595e+13,4.57252e+24,1.001,1584.77,0.913682,1.38352e-05,1.84936e-08,16330.5,0,0.432,117.873,0,5.89364e-07,1.0434e-05,1e+24,100000,0,0.00758971,0,0,0,1.30818,0.0195316,-0.00085284,10527,0,1
0,0.000157024,0,0,4.93192e+13,4.57261e+24,1.001,1584.74,0.891886,1.36893e-05,1.79792e-08,16330.4,0,0.432,117.871,0,5.89353e-07,1.0434e-05,1e+24,100000,0,0.00758985,0,0,0,1.30818,0.0203808,-0.00088992,10528,0,1
0,0.00015702,0,0,4.74415e+13,4.5727e+24,1.001,1584.7,0.869163,1.34748e-05,1.73579e-08,16330.4,0,0.432,117.868,0,5.89341e-07,1.0434e-05,1e+24,100000,0,0.00759,0,0,0,1.30818,0.02123,-0.000927,10529,0,1
0,0.000157015,0,0,4.55312e+13,4.5728e+24,1.001,1584.67,0.845512,1.31939e-05,1.66274e-08,16330.3,0,0.432,117.866,0,5.89328e-07,1.0434e-05,1e+24,100000,0,0.00759017,0,0,0,1.30818,0.0220792,-0.00096408,10530,0,1
0,0.000157009,0,0,4.3593e+13,4.57291e+24,1.001,1584.63,0.820933,1.28484e-05,1.59881e-08,16330.2,0,0.432,117.863,0,5.89314e-07,1.0434e-05,1e+24,100000,0,0.00759034,0,0,0,1.30818,0.0229284,-0.00100116,10531,0,1
0,0.000157003,0,0,4.16317e+13,4.57302e+24,1.001,1584.59,0.795427,1.24415e-05,1.53641e-08,16330.1,0,0.432,117.86,0,5.893e-07,1.0434e-05,1e+24,100000,0,0.00759053,0,0,0,1.30818,0.0237776,-0.00103824,10532,0,1
0,0.000156997,0,0,3.96522e+13,4.57314e+24,1.001,1584.55,0.768993,1.19775e-05,1.48181e-08,16330.1,0,0.432,117.857,0,5.89284e-07,1.0434e-05,1e+24,100000,0,0.00759073,0,0,0,1.30818,0.0246268,-0.00107532,10533,0,1
0,0.000156991,0,0,3.7659e+13,4.57327e+24,1.001,1584.51,0.741632,1.14595e-05,1.41624e-08,16330,0,0.432,117.854,0,5.89268e-07,1.0434e-05,1e+24,100000,0,0.00759094,0,0,0,1.30818,0.025476,-0.0011124,10534,0,1
0,0.000156984,0,0,3.56567e+13,4.5734e+24,1.001,1584.46,0.713345,1.08913e-05,1.33961e-08,16329.9,0,0.432,117.85,0,5.89251e-07,1.04339e-05,1e+24,100000,0,0.00759116,0,0,0,1.30818,0.0263252,-0.00114948,10535,0,1
0,0.000156977,0,0,3.365e+13,4.57354e+24,1.001,1584.41,0.68413,1.02773e-05,1.27045e-08,16329.8,0,0.432,117.847,0,5.89233e-07,1.04339e-05,1e+24,100000,0,0.00759139,0,0,0,1.30818,0.0271744,-0.00118656,10536,0,1
0,0.000156969,0,0,3.1643e+13,4.57369e+24,1.001,1584.36,0.653989,9.62354e-06,1.20194e-08,16329.7,0,0.432,117.843,0,5.89214e-07,1.04339e-05,1e+24,100000,0,0.00759164,0,0,0,1.30818,0.0280236,-0.00122364,10537,0,1
0,0.000156961,0,0,2.964e+13,4.57384e+24,1.001,1584.31,0.622921,8.93659e-06,1.13429e-08,16329.5,0,0.432,117.839,0,5.89194e-07,1.04339e-05,1e+24,100000,0,0.00759189,0,0,0,1.30818,0.0288728,-0.00126072,10538,0,1
0,0.000156953,0,0,2.76449e+13,4.574e+24,1.001,1584.25,0.590927,8.22179e-06,1.06134e-08,16329.4,0,0.432,117.835,0,5.89174e-07,1.04339e-05,1e+24,100000,0,0.00759216,0,0,0,1.30818,0.029722,-0.0012978,10539,0,1
0,0.000156944,0,0,2.56615e+13,4.57417e+24,1.001,1584.2,0.558006,7.48575e-06,9.82849e-09,16329.3,0,0.432,117.83,0,5.89152e-07,1.04339e-05,1e+24,100000,0,0.00759243,0,0,0,1.30818,0.0305712,-0.00133488,10540,0,1
0,0.000156936,0,0,2.36933e+13,4.57434e+24,1.001,1584.14,0.52416,6.73657e-06,9.04579e-09,16329.2,0,0.432,117.826,0,5.8913e-07,1.04339e-05,1e+24,100000,0,0.00759272,0,0,0,1.30818,0.0314204,-0.00137196,10541,0,1
0,0.000156926,0,0,2.17435e+13,4.57452e+24,1.001,1584.08,0.489388,5.98182e-06,8.27621e-09,16329.1,0,0.432,117.821,0,5.89107e-07,1.04338e-05,1e+24,100000,0,0.00759301,0,0,0,1.30818,0.0322696,-0.00140904,10542,0,1
0,0.000156917,0,0,1.9815e+13,4.5747e+24,1.001,1584.01,0.453691,5.22947e-06,7.53004e-09,16328.9,0,0.432,117.817,0,5.89084e-07,1.04338e-05,1e+24,100000,0,0.00759332,0,0,0,1.30818,0.0331188,-0.00144612,10543,0,1
0,0.000156907,0,0,1.79106e+13,4.57489e+24,1.001,1583.95,0.417069,4.48894e-06,6.80196e-09,16328.8,0,0.432,117.812,0,5.89059e-07,1.04338e-05,1e+24,100000,0,0.00759363,0,0,0,1.30818,0.033968,-0.0014832,10544,0,1
0,0.000156897,0,0,1.60325e+13,4.57508e+24,1.001,1583.88,0.379521,3.76962e-06,6.08743e-09,16328.6,0,0.432,117.807,0,5.89035e-07,1.04338e-05,1e+24,100000,0,0.00759395,0,0,0,1.30818,0.0348172,-0.00152028,10545,0,1
0,0.000156887,0,0,1.41828e+13,4.57528e+24,1.001,1583.81,0.341049,3.08171e-06,5.38313e-09,16328.5,0,0.432,117.802,0,5.89009e-07,1.04338e-05,1e+24,100000,0,0.00759428,0,0,0,1.30818,0.0356664,-0.00155736,10546,0,1
0,0.000156877,0,0,1.23631e+13,4.57548e+24,1.001,1583.74,0.301652,2.43527e-06,4.68713e-09,16328.3,0,0.432,117.797,0,5.88984e-07,1.04337e-05,1e+24,100000,0,0.00759461,0,0,0,1.30818,0.0365156,-0.00159444,10547,0,1
0,0.000156867,0,0,1.05749e+13,4.57568e+24,1.001,1583.67,0.261331,1.84024e-06,3.99797e-09,16328.2,0,0.432,117.791,0,5.88958e-07,1.04337e-05,1e+24,100000,0,0.00759494,0,0,0,1.30818,0.0373648,-0.00163152,10548,0,1
0,0.000156856,0,0,8.81909e+12,4.57588e+24,1.001,1583.6,0.220085,1.30812e-06,3.31462e-09,16328.1,0,0.432,117.786,0,5.88931e-07,1.04337e-05,1e+24,100000,0,0.00759528,0,0,0,1.30818,0.038214,-0.0016686,10549,0,1
0,0.000156845,0,0,7.09641e+12,4.57609e+24,1.001,1583.53,0.177916,8.49476e-07,2.63693e-09,16327.9,0,0.432,117.781,0,5.88905e-07,1.04337e-05,1e+24,100000,0,0.00759562,0,0,0,1.30818,0.0390632,-0.00170568,10550,0,1
0,0.000156835,0,0,5.40719e+12,4.57629e+24,1.001,1583.46,0.134822,4.76659e-07,1.96542e-09,16327.8,0,0.432,117.776,0,5.88878e-07,1.04337e-05,1e+24,100000,0,0.00759596,0,0,0,1.30818,0.0399124,-0.00174276,10551,0,1
0,0.000156824,0,0,3.75142e+12,4.5765e+24,1.001,1583.39,0.0908042,2.04461e-07,1.30097e-09,16327.6,0,0.432,117.77,0,5.88852e-07,1.04336e-05,1e+24,100000,0,0.0075963,0,0,0,1.30818,0.0407616,-0.00177984,10552,0,1
0,0.000156814,0,0,2.12875e+12,4.5767e+24,1.001,1583.32,0.0458627,5.17326e-08,6.45195e-10,16327.5,0,0.432,117.765,0,5.88826e-07,1.04336e-05,1e+24,100000,0,0.00759664,0,0,0,1.30818,0.0416108,-0.00181692,10553,0,1
0,0.000156809,0,0,0,4.5768e+24,1.001,1583.25,0,0,0,16327.4,0,0.432,117.763,0,5.88813e-07,1.04336e-05,1e+24,100000,0,0.00759681,0,0,0,1.30818,0.04246,-0.001854,10554,0,1
0,0.000157068,0,0,7.44674e+13,4.57176e+24,1.001,1585.03,1.15828,1.11536e-06,1.25688e-09,16331.1,0,0.432,117.892,0,5.89462e-07,1.04341e-05,1e+24,100000,0,0.00758845,0,0,0,1.30818,0.0008492,3.708e-05,10555,0,1
0,0.000157068,0,0,7.43291e+13,4.57177e+24,1.001,1585.03,1.15697,2.04774e-06,2.29519e-09,16331.1,0,0.432,117.892,0,5.89461e-07,1.04341e-05,1e+24,100000,0,0.00758845,0,0,0,1.30818,0.0016984,7.416e-05,10556,0,1
0,0.000157068,0,0,7.40898e+13,4.57177e+24,1.001,1585.03,1.15468,3.02239e-06,3.34493e-09,16331.1,0,0.432,117.892,0,5.89461e-07,1.04341e-05,1e+24,100000,0,0.00758846,0,0,0,1.30818,0.0025476,0.00011124,10557,0,1
0,0.000157067,0,0,7.37528e+13,4.57178e+24,1.001,1585.02,1.15146,3.99087e-06,4.54244e-09,16331.1,0,0.432,117.892,0,5.8946e-07,1.04341e-05,1e+24,100000,0,0.00758847,0,0,0,1.30818,0.0033968,0.00014832,10558,0,1
0,0.000157067,0,0,7.33195e+13,4.57179e+24,1.001,1585.02,1.1473,4.943e-06,5.28856e-09,16331,0,0.432,117.892,0,5.89459e-07,1.04341e-05,1e+24,100000,0,0.00758849,0,0,0,1.30818,0.004246,0.0001854,10559,0,1
0,0.000157066,0,0,7.27909e+13,4.5718e+24,1.001,1585.02,1.14222,5.87296e-06,7.35003e-09,16331,0,0.432,117.891,0,5.89457e-07,1.04341e-05,1e+24,100000,0,0.0075885,0,0,0,1.30818,0.0050952,0.00022248,10560,0,1
0,0.000157065,0,0,7.21681e+13,4.57181e+24,1.001,1585.01,1.1362,6.77462e-06,1.06273e-08,16331,0,0.432,117.891,0,5.89455e-07,1.04341e-05,1e+24,100000,0,0.00758853,0,0,0,1.30818,0.0059444,0.00025956,10561,0,1
0,0.000157065,0,0,7.14525e+13,4.57183e+24,1.001,1585.01,1.12926,7.6419e-06,1.32121e-08,16331,0,0.432,117.891,0,5.89453e-07,1.04341e-05,1e+24,100000,0,0.00758856,0,0,0,1.30818,0.0067936,0.00029664,10562,0,1
0,0.000157064,0,0,7.06457e+13,4.57185e+24,1.001,1585,1.12138,8.47147e-06,1.56271e-08,16331,0,0.432,117.89,0,5.89451e-07,1.04341e-05,1e+24,100000,0,0.00758859,0,0,0,1.30818,0.0076428,0.00033372,10563,0,1
0,0.000157062,0,0,6.97494e+13,4.57187e+24,1.001,1584.99,1.11258,9.25854e-06,1.73289e-08,16331,0,0.432,117.89,0,5.89448e-07,1.04341e-05,1e+24,100000,0,0.00758863,0,0,0,1.30818,0.008492,0.0003708,10564,0,1
0,0.000157061,0,0,6.87656e+13,4.5719e+24,1.001,1584.98,1.10285,9.99767e-06,1.87924e-08,16331,0,0.432,117.889,0,5.89445e-07,1.04341e-05,1e+24,100000,0,0.00758867,0,0,0,1.30818,0.0093412,0.00040788,10565,0,1
0,0.00015706,0,0,6.76964e+13,4.57193e+24,1.001,1584.97,1.09219,1.06848e-05,2.04547e-08,16330.9,0,0.432,117.888,0,5.89441e-07,1.04341e-05,1e+24,100000,0,0.00758871,0,0,0,1.30818,0.0101904,0.00044496,10566,0,1
0,0.000157058,0,0,6.65443e+13,4.57196e+24,1.001,1584.96,1.0806,1.13144e-05,2.15841e-08,16330.9,0,0.432,117.887,0,5.89437e-07,1.04341e-05,1e+24,100000,0,0.00758877,0,0,0,1.30818,0.0110396,0.00048204,10567,0,1
0,0.000157056,0,0,6.53119e+13,4.57199e+24,1.001,1584.95,1.06809,1.18826e-05,2.22006e-08,16330.9,0,0.432,117.886,0,5.89432e-07,1.04341e-05,1e+24,100000,0,0.00758883,0,0,0,1.30818,0.0118888,0.00051912,10568,0,1
0,0.000157054,0,0,6.40022e+13,4.57203e+24,1.001,1584.94,1.05464,1.23869e-05,2.23118e-08,16330.9,0,0.432,117.885,0,5.89427e-07,1.04341e-05,1e+24,100000,0,0.00758889,0,0,0,1.30818,0.012738,0.0005562,10569,0,1
0,0.000157052,0,0,6.26182e+13,4.57208e+24,1.001,1584.92,1.04027,1.28233e-05,2.20938e-08,16330.8,0,0.432,117.884,0,5.89421e-07,1.04341e-05,1e+24,100000,0,0.00758897,0,0,0,1.30818,0.0135872,0.00059328,10570,0,1
0,0.000157049,0,0,6.11634e+13,4.57213e+24,1.001,1584.9,1.02497,1.31878e-05,2.21171e-08,16330.8,0,0.432,117.883,0,5.89415e-07,1.04341e-05,1e+24,100000,0,0.00758905,0,0,0,1.30818,0.0144364,0.00063036,10571,0,1
0,0.000157047,0,0,5.96412e+13,4.57218e+24,1.001,1584.89,1.00874,1.34803e-05,2.18658e-08,16330.8,0,0.432,117.882,0,5.89408e-07,1.04341e-05,1e+24,100000,0,0.00758913,0,0,0,1.30818,0.0152856,0.00066744,10572,0,1
0,0.000157044,0,0,5.80555e+13,4.57224e+24,1.001,1584.86,0.991586,1.36991e-05,2.12518e-08,16330.7,0,0.432,117.88,0,5.89401e-07,1.04341e-05,1e+24,100000,0,0.00758923,0,0,0,1.30818,0.0161348,0.00070452,10573,0,1
0,0.00015704,0,0,5.64102e+13,4.5723e+24,1.001,1584.84,0.973502,1.3843e-05,2.0559e-08,16330.7,0,0.432,117.879,0,5.89393e-07,1.04341e-05,1e+24,100000,0,0.00758934,0,0,0,1.30818,0.016984,0.0007416,10574,0,1
0,0.000157037,0,0,5.47096e+13,4.57237e+24,1.001,1584.82,0.95449,1.39129e-05,1.97869e-08,16330.6,0,0.432,117.877,0,5.89384e-07,1.0434e-05,1e+24,100000,0,0.00758945,0,0,0,1.30818,0.0178332,0.00077868,10575,0,1
0,0.000157033,0,0,5.29579e+13,4.57244e+24,1.001,1584.79,0.93455,1.391e-05,1.91047e-08,16330.6,0,0.432,117.875,0,5.89374e-07,1.0434e-05,1e+24,100000,0,0.00758957,0,0,0,1.30818,0.0186824,0.00081576,10576,0,1
0,0.000157029,0,0,5.11595e+13,4.57252e+24,1.001,1584.77,0.913682,1.38352e-05,1.84936e-08,16330.5,0,0.432,117.873,0,5.89364e-07,1.0434e-05,1e+24,100000,0,0.00758971,0,0,0,1.30818,0.0195316,0.00085284,10577,0,1
0,0.000157024,0,0,4.93192e+13,4.57261e+24,1.001,1584.74,0.891886,1.36893e-05,1.79792e-08,16330.4,0,0.432,117.871,0,5.89353e-07,1.0434e-05,1e+24,100000,0,0.00758985,0,0,0,1.30818,0.0203808,0.00088992,10578,0,1
0,0.00015702,0,0,4.74415e+13,4.5727e+24,1.001,1584.7,0.869163,1.34748e-05,1.73579e-08,16330.4,0,0.432,117.868,0,5.89341e-07,1.0434e-05,1e+24,100000,0,0.00759,0,0,0,1.30818,0.02123,0.000927,10579,0,1
0,0.000157015,0,0,4.55312e+13,4.5728e+24,1.001,1584.67,0.845512,1.31939e-05,1.66274e-08,16330.3,0,0.432,117.866,0,5.89328e-07,1.0434e-05,1e+24,100000,0,0.00759017,0,0,0,1.30818,0.0220792,0.00096408,10580,0,1
0,0.000157009,0,0,4.3593e+13,4.57291e+24,1.001,1584.63,0.820933,1.28484e-05,1.59881e-08,16330.2,0,0.432,117.863,0,5.89314e-07,1.0434e-05,1e+24,100000,0,0.00759034,0,0,0,1.30818,0.0229284,0.00100116,10581,0,1
0,0.000157003,0,0,4.16317e+13,4.57302e+24,1.001,1584.59,0.795427,1.24415e-05,1.53641e-08,16330.1,0,0.432,117.86,0,5.893e-07,1.0434e-05,1e+24,100000,0,0.00759053,0,0,0,1.30818,0.0237776,0.00103824,10582,0,1
0,0.000156997,0,0,3.96522e+13,4.57314e+24,1.001,1584.55,0.768993,1.19775e-05,1.48181e-08,16330.1,0,0.432,117.857,0,5.89284e-07,1.0434e-05,1e+24,100000,0,0.00759073,0,0,0,1.30818,0.0246268,0.00107532,10583,0,1
0,0.000156991,0,0,3.7659e+13,4.57327e+24,1.001,1584.51,0.741632,1.14595e-05,1.41624e-08,16330,0,0.432,117.854,0,5.89268e-07,1.0434e-05,1e+24,100000,0,0.00759094,0,0,0,1.30818,0.025476,0.0011124,10584,0,1
0,0.000156984,0,0,3.56567e+13,4.5734e+24,1.001,1584.46,0.713345,1.08913e-05,1.33961e-08,16329.9,0,0.432,117.85,0,5.89251e-07,1.04339e-05,1e+24,100000,0,0.00759116,0,0,0,1.30818,0.0263252,0.00114948,10585,0,1
0,0.000156977,0,0,3.365e+13,4.57354e+24,1.001,1584.41,0.68413,1.02773e-05,1.27045e-08,16329.8,0,0.432,117.847,0,5.89233e-07,1.04339e-05,1e+24,100000,0,0.00759139,0,0,0,1.30818,0.0271744,0.00118656,10586,0,1
0,0.000156969,0,0,3.1643e+13,4.57369e+24,1.001,1584.36,0.653989,9.62354e-06,1.20194e-08,16329.7,0,0.432,117.843,0,5.89214e-07,1.04339e-05,1e+24,100000,0,0.00759164,0,0,0,1.30818,0.0280236,0.00122364,10587,0,1
0,0.000156961,0,0,2.964e+13,4.57384e+24,1.001,1584.31,0.622921,8.93659e-06,1.13429e-08,16329.5,0,0.432,117.839,0,5.89194e-07,1.04339e-05,1e+24,100000,0,0.00759189,0,0,0,1.30818,0.0288728,0.00126072,10588,0,1
0,0.000156953,0,0,2.76449e+13,4.574e+24,1.001,1584.25,0.590927,8.22179e-06,1.06134e-08,16329.4,0,0.432,117.835,0,5.89174e-07,1.04339e-05,1e+24,100000,0,0.00759216,0,0,0,1.30818,0.029722,0.0012978,10589,0,1
0,0.000156944,0,0,2.56615e+13,4.57417e+24,1.001,1584.2,0.558006,7.48575e-06,9.82849e-09,16329.3,0,0.432,117.83,0,5.89152e-07,1.04339e-05,1e+24,100000,0,0.00759243,0,0,0,1.30818,0.0305712,0.00133488,10590,0,1
0,0.000156936,0,0,2.36933e+13,4.57434e+24,1.001,1584.14,0.52416,6.73657e-06,9.04579e-09,16329.2,0,0.432,117.826,0,5.8913e-07,1.04339e-05,1e+24,100000,0,0.00759272,0,0,0,1.30818,0.0314204,0.00137196,10591,0,1
0,0.000156926,0,0,2.17435e+13,4.57452e+24,1.001,1584.08,0.489388,5.98182e-06,8.27621e-09,16329.1,0,0.432,117.821,0,5.89107e-07,1.04338e-05,1e+24,100000,0,0.00759301,0,0,0,1.30818,0.0322696,0.00140904,10592,0,1
0,0.000156917,0,0,1.9815e+13,4.5747e+24,1.001,1584.01,0.453691,5.22947e-06,7.53004e-09,16328.9,0,0.432,117.817,0,5.89084e-07,1.04338e-05,1e+24,100000,0,0.00759332,0,0,0,1.30818,0.0331188,0.00144612,10593,0,1
0,0.000156907,0,0,1.79106e+13,4.57489e+24,1.001,1583.95,0.417069,4.48894e-06,6.80196e-09,16328.8,0,0.432,117.812,0,5.89059e-07,1.04338e-05,1e+24,100000,0,0.00759363,0,0,0,1.30818,0.033968,0.0014832,10594,0,1
0,0.000156897,0,0,1.60325e+13,4.57508e+24,1.001,1583.88,0.379521,3.76962e-06,6.08743e-09,16328.6,0,0.432,117.807,0,5.89035e-07,1.04338e-05,1e+24,100000,0,0.00759395,0,0,0,1.30818,0.0348172,0.00152028,10595,0,1
0,0.000156887,0,0,1.41828e+13,4.57528e+24,1.001,1583.81,0.341049,3.08171e-06,5.38313e-09,16328.5,0,0.432,117.802,0,5.89009e-07,1.04338e-05,1e+24,100000,0,0.00759428,0,0,0,1.30818,0.0356664,0.00155736,10596,0,1
0,0.000156877,0,0,1.23631e+13,4.57548e+24,1.001,1583.74,0.301652,2.43527e-06,4.68713e-09,16328.3,0,0.432,117.797,0,5.88984e-07,1.04337e-05,1e+24,100000,0,0.00759461,0,0,0,1.30818,0.0365156,0.00159444,10597,0,1
0,0.000156867,0,0,1.05749e+13,4.57568e+24,1.001,1583.67,0.261331,1.84024e-06,3.99797e-09,16328.2,0,0.432,117.791,0,5.88958e-07,1.04337e-05,1e+24,100000,0,0.00759494,0,0,0,1.30818,0.0373648,0.00163152,10598,0,1
0,0.000156856,0,0,8.81909e+12,4.57588e+24,1.001,1583.6,0.220085,1.30812e-06,3.31462e-09,16328.1,0,0.432,117.786,0,5.88931e-07,1.04337e-05,1e+24,100000,0,0.00759528,0,0,0,1.30818,0.038214,0.0016686,10599,0,1
0,0.000156845,0,0,7.09641e+12,4.57609e+24,1.001,1583.53,0.177916,8.49476e-07,2.63693e-09,16327.9,0,0.432,117.781,0,5.88905e-07,1.04337e-05,1e+24,100000,0,0.00759562,0,0,0,1.30818,0.0390632,0.00170568,10600,0,1
0,0.000156835,0,0,5.40719e+12,4.57629e+24,1.001,1583.46,0.134822,4.76659e-07,1.96542e-09,16327.8,0,0.432,117.776,0,5.88878e-07,1.04337e-05,1e+24,100000,0,0.00759596,0,0,0,1.30818,0.0399124,0.00174276,10601,0,1
0,0.000156824,0,0,3.75142e+12,4.5765e+24,1.001,1583.39,0.0908042,2.04461e-07,1.30097e-09,16327.6,0,0.432,117.77,0,5.88852e-07,1.04336e-05,1e+24,100000,0,0.0075963,0,0,0,1.30818,0.0407616,0.00177984,10602,0,1
0,0.000156814,0,0,2.12875e+12,4.5767e+24,1.001,1583.32,0.0458627,5.17326e-08,6.45195e-10,16327.5,0,0.432,117.765,0,5.88826e-07,1.04336e-05,1e+24,100000,0,0.00759664,0,0,0,1.30818,0.0416108,0.00181692,10603,0,1
0,0.000156809,0,0,0,4.5768e+24,1.001,1583.25,0,0,0,16327.4,0,0.432,117.763,0,5.88813e-07,1.04336e-05,1e+24,100000,0,0.00759681,0,0,0,1.30818,0.04246,0.001854,10604,0,1
0,0.000157052,0,0,7.40516e+13,4.57208e+24,1.001,1584.92,1.15859,5.87575e-07,1.10795e-09,16330.8,0,0.432,117.884,0,5.89421e-07,1.04341e-05,1e+24,100000,0,0.00758897,0,0,0,1.32075,0,0,10605,0,1
0,0.000157052,0,0,7.40085e+13,4.57208e+24,1.001,1584.92,1.15818,9.7716e-07,1.83873e-09,16330.8,0,0.432,117.884,0,5.89421e-07,1.04341e-05,1e+24,100000,0,0.00758897,0,0,0,1.32075,0.0008492,-3.708e-05,10606,0,1
0,0.000157052,0,0,7.38705e+13,4.57208e+24,1.001,1584.92,1.15686,1.79226e-06,3.36701e-09,16330.8,0,0.432,117.884,0,5.89421e-07,1.04341e-05,1e+24,100000,0,0.00758898,0,0,0,1.32075,0.0016984,-7.416e-05,10607,0,1
0,0.000157051,0,0,7.36318e+13,4.57209e+24,1.001,1584.92,1.15457,2.64327e-06,4.96933e-09,16330.8,0,0.432,117.884,0,5.89419e-07,1.04341e-05,1e+24,100000,0,0.00758899,0,0,0,1.32075,0.0025476,-0.00011124,10608,0,1
0,0.000157051,0,0,7.32958e+13,4.5721e+24,1.001,1584.91,1.15135,3.48757e-06,6.68814e-09,16330.8,0,0.432,117.884,0,5.89418e-07,1.04341e-05,1e+24,100000,0,0.00758901,0,0,0,1.32075,0.0033968,-0.00014832,10609,0,1
0,0.00015705,0,0,7.28636e+13,4.57212e+24,1.001,1584.91,1.14719,4.31608e-06,8.22639e-09,16330.8,0,0.432,117.883,0,5.89416e-07,1.04341e-05,1e+24,100000,0,0.00758904,0,0,0,1.32075,0.004246,-0.0001854,10610,0,1
0,0.000157049,0,0,7.23364e+13,4.57214e+24,1.001,1584.9,1.14211,5.12399e-06,1.05114e-08,16330.8,0,0.432,117.883,0,5.89413e-07,1.04341e-05,1e+24,100000,0,0.00758907,0,0,0,1.32075,0.0050952,-0.00022248,10611,0,1
0,0.000157048,0,0,7.17154e+13,4.57216e+24,1.001,1584.89,1.13609,5.90508e-06,1.34953e-08,16330.8,0,0.432,117.882,0,5.8941e-07,1.04341e-05,1e+24,100000,0,0.00758911,0,0,0,1.32075,0.0059444,-0.00025956,10612,0,1
0,0.000157046,0,0,7.1002e+13,4.57219e+24,1.001,1584.88,1.12914,6.65351e-06,1.55757e-08,16330.8,0,0.432,117.881,0,5.89407e-07,1.04341e-05,1e+24,100000,0,0.00758915,0,0,0,1.32075,0.0067936,-0.00029664,10613,0,1
0,0.000157045,0,0,7.01977e+13,4.57222e+24,1.001,1584.87,1.12127,7.36618e-06,1.70292e-08,16330.7,0,0.432,117.881,0,5.89403e-07,1.04341e-05,1e+24,100000,0,0.0075892,0,0,0,1.32075,0.0076428,-0.00033372,10614,0,1
0,0.000157043,0,0,6.93044e+13,4.57226e+24,1.001,1584.86,1.11246,8.04012e-06,1.83675e-08,16330.7,0,0.432,117.88,0,5.89398e-07,1.04341e-05,1e+24,100000,0,0.00758926,0,0,0,1.32075,0.008492,-0.0003708,10615,0,1
0,0.000157041,0,0,6.83239e+13,4.5723e+24,1.001,1584.84,1.10273,8.67128e-06,1.95996e-08,16330.7,0,0.432,117.879,0,5.89393e-07,1.04341e-05,1e+24,100000,0,0.00758933,0,0,0,1.32075,0.0093412,-0.00040788,10616,0,1
0,0.000157038,0,0,6.72585e+13,4.57234e+24,1.001,1584.83,1.09207,9.2549e-06,2.07062e-08,16330.6,0,0.432,117.878,0,5.89388e-07,1.0434e-05,1e+24,100000,0,0.0075894,0,0,0,1.32075,0.0101904,-0.00044496,10617,0,1
0,0.000157036,0,0,6.61107e+13,4.57239e+24,1.001,1584.81,1.08048,9.78714e-06,2.14777e-08,16330.6,0,0.432,117.876,0,5.89381e-07,1.0434e-05,1e+24,100000,0,0.00758948,0,0,0,1.32075,0.0110396,-0.00048204,10618,0,1
0,0.000157033,0,0,6.48832e+13,4.57244e+24,1.001,1584.79,1.06796,1.02658e-05,2.19443e-08,16330.6,0,0.432,117.875,0,5.89374e-07,1.0434e-05,1e+24,100000,0,0.00758957,0,0,0,1.32075,0.0118888,-0.00051912,10619,0,1
0,0.00015703,0,0,6.35788e+13,4.5725e+24,1.001,1584.77,1.05452,1.06886e-05,2.20569e-08,16330.5,0,0.432,117.873,0,5.89367e-07,1.0434e-05,1e+24,100000,0,0.00758967,0,0,0,1.32075,0.012738,-0.0005562,10620,0,1
0,0.000157027,0,0,6.22008e+13,4.57257e+24,1.001,1584.75,1.04014,1.10523e-05,2.1864e-08,16330.5,0,0.432,117.872,0,5.89358e-07,1.0434e-05,1e+24,100000,0,0.00758978,0,0,0,1.32075,0.0135872,-0.00059328,10621,0,1
0,0.000157023,0,0,6.07524e+13,4.57264e+24,1.001,1584.73,1.02484,1.13556e-05,2.16862e-08,16330.4,0,0.432,117.87,0,5.89349e-07,1.0434e-05,1e+24,100000,0,0.00758989,0,0,0,1.32075,0.0144364,-0.00063036,10622,0,1
0,0.000157019,0,0,5.92373e+13,4.57271e+24,1.001,1584.7,1.00861,1.1598e-05,2.12468e-08,16330.4,0,0.432,117.868,0,5.8934e-07,1.0434e-05,1e+24,100000,0,0.00759002,0,0,0,1.32075,0.0152856,-0.00066744,10623,0,1
0,0.000157015,0,0,5.76593e+13,4.57279e+24,1.001,1584.67,0.991454,1.17772e-05,2.05489e-08,16330.3,0,0.432,117.866,0,5.89329e-07,1.0434e-05,1e+24,100000,0,0.00759015,0,0,0,1.32075,0.0161348,-0.00070452,10624,0,1
